"","date","brand","lastPrice","ticker","shoeName","tradeVolmn","shoeDesc","tradeRange","shoeVol","pricePrem"
"99","2018","adidas",110,"FLCN-WHTBLUW","adidas Falcon White Blue (W)","Size: 7.5",NA,"Trade Range (12 Mos.)US$ 103 - US$ 117",6.1,10
"100","2018","adidas",100,"AD-SAM4LAPBLS","adidas Speedfactory AM4LA Parley Blue Spirit","Size: 11",NA,"Trade Range (12 Mos.)US$ 81 - US$ 119",19,-50
"101","2018","adidas",97,"ADINMD1-BLZZRD","adidas NMD R1 Blizzard","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 86 - US$ 108",11.5,-25.4
"102","2018","adidas",120,"UB4-RWDSRT","adidas Ultra Boost 4.0 Raw Desert","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 113 - US$ 127",5.9,-33.3
"103","2018","adidas",125,"AD-AWBSAWBOG","adidas AW Bball Soccer Alexander Wang Bold Orange","Size 9",NA,"Trade Range (12 Mos.)US$ 103 - US$ 147",17.7,-50
"104","2018","adidas",119,"AD-NR1CWTCL-W","adidas NMD R1 Crystal White Clear Lilac (W)","Size: 7.5",NA,"Trade Range (12 Mos.)US$ 85 - US$ 153",28.9,-8.5
"105","2018","adidas",300,"AWBBSCCR-CRBLK","adidas AW Bball Soccer Alexander Wang Core Black","Size: 14","Perfect for the pitch, hardwood, or blacktop, the adidas AW Bball Soccer shoes are both unique and versatile. The shoes feature a classic adidas Football shoe upper done up in a premium suede set atop a chunky midsole with white Boost cushioning. The shoes also feature purposeful manufacturing “mistakes” like an upside-down adidas tag on the tongue and trefoil logo on the heel accompanied by three “factory-labeled” deubrés on the laces. Debossed “Alexander Wang” branding appears on the lateral side of the shoe’s heel and both colorways are rounded out with a gum and black outsole. Fans of OG adidas silhouettes and Alexander Wang’s unique design approach should be tossing Bids on these ASAP.","Trade Range (12 Mos.)US$ 258 - US$ 342",14.1,20
"106","2018","adidas",185,"AWRUN-CRBLK","adidas AW Run Alexander Wang Core Black","Size 8",NA,"Trade Range (12 Mos.)US$ 157 - US$ 213",15.3,2.8
"107","2018","adidas",150,"YUNG1-ACDHSE","adidas Yung-1 size? Acid House","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 127 - US$ 173",15.1,15.4
"108","2018","adidas",200,"SS-RSCRWHT","adidas Stan Smith Raf Simons Core White","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 150 - US$ 250",24.9,-33.3
"109","2018","adidas",220,"AWRIRN-SLRRD","adidas AW Re-Issue Run Alexander Wang Solar Red","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 184 - US$ 256",16.4,NA
"110","2018","adidas",150,"RPLCNTOZWGO-USA","adidas RS Replicant Ozweego Raf Simons USA (With Socks)","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 51 - US$ 249",66.1,-72.7
"111","2018","adidas",270,"DRPT-DBZSG","adidas Deerupt Dragon Ball Z Son Gohan","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 251 - US$ 289",7.2,NA
"112","2018","adidas",280,"AD-Y500SBKFF","adidas Yeezy 500 Shadow Black (Friends & Family)","Size 7","What could be a more perfect hypebeast sneaker than a F&F Yeezy sneaker? While similar to the Yeezy 500 Utility Black, this Friends & Family pair (F&F) has a few unique differences. Using tonal shadow black colorway on the entire shoe, this Yeezy 500 also has subtle blue and purple hues which can be noticed throughout the upper and outsole. Also, unlike the Utility Black pair, this colorway only has Adidas branding on the insole. Releasing in June, 2018, this pair retailed for $200.","Trade Range (12 Mos.)US$ 222 - US$ 338",20.5,40
"113","2018","adidas",55,"AD-DCBKEGN","adidas Deerupt Core Black Easy Green","Size: 12",NA,"Trade Range (12 Mos.)US$ 34 - US$ 76",37.8,-45
"114","2018","adidas",46,"AD-DCBKABL","adidas Deerupt Core Black Ash Blue","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 42 - US$ 50",8.9,-54
"115","2018","adidas",53,"AD-NMDR1STLTNIW","adidas NMD R1 STLT Noble Indigo (W)","Size: 8W",NA,"Trade Range (12 Mos.)US$ 46 - US$ 60",14.1,-68.8
"116","2018","adidas",70,"CNT-AROBLU","adidas Continental Aero Blue","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 65 - US$ 75",7.5,-12.5
"117","2018","adidas",57,"CNTNTL-SMIFRZNYLLW","adidas Continental Semi Frozen Yellow","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 44 - US$ 70",22,-28.8
"118","2018","adidas",60,"ULTCH-SHKPNK","adidas Ultra Tech Shock Pink","Size: 10",NA,"Trade Range (12 Mos.)US$ 48 - US$ 72",19.9,-50
"119","2018","adidas",50,"AD-NMDR1STLTTO","adidas NMD R1 STLT Trace Olive","Size: 13",NA,"Trade Range (12 Mos.)US$ 37 - US$ 63",26.3,-70.6
"120","2018","adidas",60,"AD-THUPHMC","adidas Tennis HU Pharrell Holi Multi-Color","Size 9",NA,"Trade Range (12 Mos.)US$ 50 - US$ 70",16.1,-53.8
"121","2018","adidas",56,"AD-NMDR1SSPNGN","adidas NMD R1 STLT Stealth Pack Noble Green","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 37 - US$ 75",34.5,-60
"122","2018","adidas",75,"AD-THPHTD","adidas Tennis HU Pharrell Holi Tie Dye","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 59 - US$ 91",20.9,-42.3
"123","2018","adidas",100,"HRDN2-CNCRT","adidas Harden Vol. 2 Concrete","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 87 - US$ 113",13.1,-28.6
"124","2018","adidas",65,"PODS31-BLKWHT","adidas POD-S3.1 Black White","Size 9",NA,"Trade Range (12 Mos.)US$ 56 - US$ 74",13.9,-50
"125","2018","adidas",78,"ADINMD1-CLRPNKW","adidas NMD R1 Clear Pink (W)","Size 9",NA,"Trade Range (12 Mos.)US$ 74 - US$ 82",5.2,-40
"126","2018","adidas",70,"DRPT-WHTGRY","adidas Deerupt White Grey","Size 9",NA,"Trade Range (12 Mos.)US$ 59 - US$ 81",15.4,-56.3
"127","2018","adidas",80,"CNTNTL-RSCLGRY","adidas Continental Rascal Grey","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 50 - US$ 110",36.9,NA
"128","2018","adidas",80,"HRDN2-MAROON","adidas Harden Vol. 2 Maroon","Size: 12",NA,"Trade Range (12 Mos.)US$ 70 - US$ 90",12.1,-50
"129","2018","adidas",91,"AD-CBYWLVL1BKWT","adidas Crazy BYW LVL 1 Black White","Size: 10",NA,"Trade Range (12 Mos.)US$ 82 - US$ 99",9,-46.7
"130","2018","adidas",97,"ADINMD1-CLDWHT","adidas NMD R1 STLT Cloud White","Size: 10",NA,"Trade Range (12 Mos.)US$ 87 - US$ 107",10.6,-42.9
"131","2018","adidas",83,"I5923-BLKBOOST","adidas I-5923 Black Boost","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 73 - US$ 93",11.8,-36.2
"132","2018","adidas",74,"NMDC1-LXCB","adidas NMD CS1 Lux Core Black","Size: 10",NA,"Trade Range (12 Mos.)US$ 61 - US$ 87",17.3,-58.9
"133","2018","adidas",85,"AD-ZX500RMGYFS","adidas ZX 500 RM Grey Four Scarlet","Size 9",NA,"Trade Range (12 Mos.)US$ 67 - US$ 103",21.3,-39.3
"134","2018","adidas",105,"AD-AM4LDNLFWT","adidas AM4LDN London Footwear White","Size: 11",NA,"Trade Range (12 Mos.)US$ 74 - US$ 136",29.7,-47.5
"135","2018","adidas",100,"ADIULBSTATR-WHT","adidas Ultra Boost ATR Undye Pack","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 92 - US$ 108",7.9,-54.5
"136","2018","adidas",80,"I5923-TRCPRPL","adidas I-5923 Trace Purple","Size 9",NA,"Trade Range (12 Mos.)US$ 72 - US$ 88",10.2,-38.5
"137","2018","adidas",126,"EQT9118-CBSBGN","adidas EQT Support 91/18 Core Black Sub Green","Size 6",NA,"Trade Range (12 Mos.)US$ 114 - US$ 137",9.1,-30
"138","2018","adidas",165,"KMNDA-BRGNDYGUM","adidas Kamanda Burgundy Gum","Size: 12","If you want to flex like you’re an 80’s english football fan, the new adidas Kamanda’s are a must. Inspired by the 80’s English “Terrace” movement and their love of football (or as Americans know it, soccer), the Kamanda silhouette is unlike anything else you'll see on the streets, but with nods to its historical heritage. The shoe is constructed out of a suede upper along with mesh tongues, leather heels, and gold branding, with Collegiate Burgundy throughout the upper. Featuring gold foil branding on the ankle, the shoes also feature a white heel tab, and a eye-popping gum rubber sole unit. These dropped in April of 2018 and are perfect pair if you never walk alone.","Trade Range (12 Mos.)US$ 127 - US$ 203",23.1,10
"139","2018","adidas",100,"AD-UBATC","adidas Ultra Boost ATR Trace Cargo","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 82 - US$ 118",17.9,-54.5
"140","2018","adidas",142,"HRDN3-BKWHT","adidas Harden Vol. 3 Black White","Size: 12",NA,"Trade Range (12 Mos.)US$ 128 - US$ 156",NA,NA
"141","2018","adidas",149,"AD-FCBKLG","adidas Falcon Core Black Light Granite","Size: 5.5W",NA,"Trade Range (12 Mos.)US$ 135 - US$ 163",9.4,-0.7
"142","2018","adidas",183,"YNG1-ATMSPHR","adidas Yung-1 End Atmosphere","Size: 10",NA,"Trade Range (12 Mos.)US$ 166 - US$ 200",9.5,22
"143","2018","adidas",150,"ZX930XE-NMP","adidas ZX 930 X EQT Never Made Pack","Size 8",NA,"Trade Range (12 Mos.)US$ 126 - US$ 174",15.7,-23.1
"144","2018","adidas",120,"SS2G-WRKSHP","adidas SS2G Workshop","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 61 - US$ 179",49,-25
"145","2018","adidas",155,"TRNOTTR-AWCBLK","adidas Turnout Trainer Alexander Wang Core Black","Size: 9.5","Alexander Wang and Adidas continue their established partnership with the Adidas Turnout Trainer. Dropping into two colorways, this particular pair is dressed in core black, chalk white, and bold orange. Continuing with the chunky shoe trend, this model prominently displays a thick midsole and utilizes an upside-down trefoil logo on the ankle collar. The Alexander Wang x Adidas Turnout Trainer released in June, 2018, for $250.","Trade Range (12 Mos.)US$ 117 - US$ 193",24.8,NA
"146","2018","adidas",170,"AWRIRN-CRBLK","adidas AW Re-Issue Run Alexander Wang Core Black","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 150 - US$ 190",11.9,-22.7
"147","2018","adidas",180,"98XCB-NMP","adidas 98 X Crazy BYW Never Made Pack","Size: 10",NA,"Trade Range (12 Mos.)US$ 160 - US$ 200",11.1,20
"148","2018","adidas",200,"MPXR1-NMP","adidas Micropacer X R1 Never Made Pack","Size: 10",NA,"Trade Range (12 Mos.)US$ 162 - US$ 238",18.8,-13
"149","2018","adidas",171,"UBUC-ETDS","adidas Ultra Boost Uncaged Etudes","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 148 - US$ 194",13.4,-14.5
"150","2018","adidas",206,"ADIULBST-MCTNV","adidas Ultra Boost 1.0 Multi-Color Toe Navy","Size: 12",NA,"Trade Range (12 Mos.)US$ 150 - US$ 262",27.3,3
"151","2018","adidas",300,"AD-O3RSPRBK","adidas Ozweego 3 Raf Simons Purple Black","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 225 - US$ 375",24.9,-14.3
"152","2018","adidas",200,"AD-UBC-DB","adidas Ultra Boost Clima Dragon Boat","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 184 - US$ 216",8.2,NA
"153","2018","adidas",300,"OZWGO3-RFCRMBLK","adidas Ozweego 3 Raf Simons Cream White Core Black","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 278 - US$ 322",7.5,-23.1
"154","2018","adidas",NA,"AD-F4DI","adidas Futurecraft 4D Invincible Prism","Size 9",NA,"Trade Range (12 Mos.)US$ 1,745 - US$ 2,061",8.3,375.7
"155","2018","adidas",56,"TNSHU-PWHOLIBLU","adidas Tennis HU Pharrell Holi Blue","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 49 - US$ 63",12.9,-49.1
"156","2018","adidas",41,"TNSHU-PWHOLIGRN","adidas Tennis HU Pharrell Holi Green","Size: 10",NA,"Trade Range (12 Mos.)US$ 34 - US$ 48",16.1,-62.7
"157","2018","adidas",45,"STAN-PWHOLIRD","adidas Stan Smith Pharrell Holi Red","Size: 12",NA,"Trade Range (12 Mos.)US$ 29 - US$ 61",36.6,-52.6
"158","2018","adidas",60,"AD-RWSN","adidas Rascal White Scarlet Navy","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 42 - US$ 78",30.1,NA
"159","2018","adidas",49,"AD-APC","adidas Alphabounce Parley Carbon","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 41 - US$ 57",16.6,-69.4
"160","2018","adidas",40,"ADI-ADLTPLC-GRY","adidas Adilette Slides","Size 7",NA,"Trade Range (12 Mos.)-- - US$ 81",102.9,-38.5
"161","2018","adidas",65,"PRPHR-TRPLBLK","adidas Prophere Triple Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 56 - US$ 74",13.3,-45.8
"162","2018","adidas",80,"ADINMDR2-UAS","adidas NMD R2 United Arrows & Sons","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 48 - US$ 112",39.4,-63.6
"163","2018","adidas",51,"AD-AA3UCBW","adidas adiZero adios 3 Undefeated Camo Brown","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 39 - US$ 63",23,-68.1
"164","2018","adidas",59,"AD-TH2VPSPYW","adidas Tennis Hu V2 Pharrell Solar Pack Yellow","Size 8",NA,"Trade Range (12 Mos.)US$ 18 - US$ 100",69.7,-54.6
"165","2018","adidas",70,"AD-NMD-R1CWSSYW","adidas NMD R1 Chalk White Semi Solar Yellow","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 64 - US$ 76",8.5,-46.2
"166","2018","adidas",30,"STAN-PWHOLITYDY","adidas Stan Smith Pharrell Holi Tie Dye","Size: 11",NA,"Trade Range (12 Mos.)US$ 15 - US$ 45",49.3,-76.9
"167","2018","adidas",80,"AD-SCOGWTSG","adidas Samba Classic OG White Scarlet Granite","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 75 - US$ 85",6.6,-27.3
"168","2018","adidas",75,"HRDN2-BLUNGHT","adidas Harden Vol. 2 Blue Night","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 57 - US$ 93",23.6,-46.4
"169","2018","adidas",74,"AD-EBACCR","adidas EQT Basketball Adv Carbon Collegiate Royal","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 72 - US$ 76",2.7,-38.3
"170","2018","adidas",74,"AD-C1ASRPR","adidas Crazy 1 Adv Sock Real Purple","Size: 12",NA,"Trade Range (12 Mos.)US$ 67 - US$ 81",9.3,-47.1
"171","2018","adidas",100,"ADINMD1-MNTGLWW","adidas NMD R1 Mint Glow (W)","Size: 7.5",NA,"Trade Range (12 Mos.)US$ 90 - US$ 110",9.9,-23.1
"172","2018","adidas",60,"AD-THUPBC","adidas Tennis HU Pharrell Blank Canvas","Size: 13",NA,"Trade Range (12 Mos.)US$ 27 - US$ 93",54.4,-62.5
"173","2018","adidas",90,"HRDN2-MELON","adidas Harden Vol. 2 Melon","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 78 - US$ 102",13.2,-43.8
"174","2018","adidas",53,"HRDN2-LIFTOFF","adidas Harden Vol. 2 Lift Off","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 37 - US$ 69",29.6,-62.1
"175","2018","adidas",92,"NMD1STLT-MLTIW","adidas NMD R1 STLT Multi-Color (W)","Size: 7.5",NA,"Trade Range (12 Mos.)US$ 74 - US$ 110",19.2,-34.3
"176","2018","adidas",100,"AD-AA3UBK","adidas adiZero adios 3 Undefeated Black","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 69 - US$ 131",30.8,-37.5
"177","2018","adidas",50,"NMD1S-ASGRNW","adidas NMD R1 STLT Ash Green (W)","Size 9",NA,"Trade Range (12 Mos.)US$ 45 - US$ 55",NA,-70.6
"178","2018","adidas",70,"AD-EQTSMADVCBTP","adidas EQT Support Mid Adv Core Black Trace Pink","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 68 - US$ 73",3.6,-41.7
"179","2018","adidas",70,"AD-CB2CBKRPR","adidas Crazy BYW 2 Core Black Real Purple","Size 9",NA,"Trade Range (12 Mos.)US$ 35 - US$ 105",49.9,-50
"180","2018","adidas",58,"AD-NR1NCBG","adidas NMD R1 Night Cargo Base Green","Size: 14",NA,"Trade Range (12 Mos.)US$ 46 - US$ 70",20.7,-55.4
"181","2018","adidas",85,"PODS31-CLDWHT","adidas POD-S3.1 Cloud White","Size 8",NA,"Trade Range (12 Mos.)US$ 75 - US$ 95",12,-29.2
"182","2018","adidas",110,"ADINMDCS2-UAS","adidas NMD CS2 United Arrows & Sons","Size 8",NA,"Trade Range (12 Mos.)US$ 89 - US$ 131",19.4,-50
"183","2018","adidas",100,"AD-EQT93-17RCBK","adidas EQT Support 93/17 Red Carpet Pack Black","Size: 10",NA,"Trade Range (12 Mos.)US$ 81 - US$ 119",19,-47.4
"184","2018","adidas",60,"CRZYBYWLVL1-WHT","adidas Crazy BYW LVL 1 White","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 45 - US$ 75",25,-64.7
"185","2018","adidas",70,"PODS31-LGNDNK","adidas POD-S3.1 Legend Ink","Size: 10",NA,"Trade Range (12 Mos.)US$ 65 - US$ 75",7.1,-41.7
"186","2018","adidas",80,"AD-NMD-CS2LVGYW","adidas NMD CS2 Linen Vapor Grey (W)","Size: 5W",NA,"Trade Range (12 Mos.)US$ 70 - US$ 90",12.1,-55.6
"187","2018","adidas",138,"AD-NR1CBKSOG","adidas NMD R1 Core Black Solar Orange","Size 5",NA,"Trade Range (12 Mos.)US$ 124 - US$ 152",9.9,6.2
"188","2018","adidas",95,"DAME4-TRIBAL","adidas Dame 4 Tribal","Size: 10.5",NA,"Trade Range (12 Mos.)US$ 84 - US$ 106",11.4,-17.4
"189","2018","adidas",65,"HRDN2-USA","adidas Harden Vol. 2 USA","Size 9",NA,"Trade Range (12 Mos.)US$ 49 - US$ 81",24,-53.6
"190","2018","adidas",80,"AD-THV2PSPS","adidas Tennis Hu V2 Pharrell Solar Pack Scarlet","Size: 9.5",NA,"Trade Range (12 Mos.)US$ 66 - US$ 94",17.7,-38.5
"191","2018","adidas",96,"AD-UB4HRBL","adidas Ultra Boost 4.0 Hi Res Blue","Size 9",NA,"Trade Range (12 Mos.)US$ 87 - US$ 105",9.4,-46.7
"192","2018","adidas",107,"FLCN-WRKSHP","adidas Falcon Workshop","Size: 8.5",NA,"Trade Range (12 Mos.)US$ 97 - US$ 117",9.6,-31
"193","2018","adidas",140,"AD-NMDR1CBC","adidas NMD R1 Core Black Carbon","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 126 - US$ 154",9.8,7.7
"194","2018","adidas",80,"KMNDA-NBHDBLK","adidas Kamanda Neighborhood Black","Size: 11",NA,"Trade Range (12 Mos.)US$ 63 - US$ 97",21.5,-55.6
"195","2018","adidas",68,"HRDN2LS-CRBLK","adidas Harden Vol. 2 LS Core Black","Size: 10",NA,"Trade Range (12 Mos.)US$ 44 - US$ 92",34.6,-57.5
"196","2018","adidas",90,"AD-NR1CBKCBY","adidas NMD R1 Core Black Collegiate Burgundy","Size: 13",NA,"Trade Range (12 Mos.)US$ 72 - US$ 108",20,-35.7
"197","2018","adidas",86,"QSNCE-SBITLTHRS","adidas Quesence Solebox Italian Leathers","Size: 11.5",NA,"Trade Range (12 Mos.)US$ 67 - US$ 105",22.5,-52.2
